"Date","Price","Open","High","Low","Change %"
"Jul 11, 2017","8.9273","8.8521","8.9873","8.8452","0.70%"
"Jul 12, 2017","8.8397","8.9271","8.9502","8.8087","-0.98%"
"Jul 13, 2017","8.8334","8.8384","8.8910","8.7970","-0.07%"
"Jul 14, 2017","8.7116","8.8218","8.8466","8.7116","-1.38%"
"Jul 16, 2017","8.7656","8.7173","8.7656","8.7173","0.62%"
"Jul 17, 2017","8.7661","8.7644","8.8004","8.7052","0.01%"
"Jul 18, 2017","8.7682","8.7677","8.8004","8.7262","0.02%"
"Jul 19, 2017","8.7409","8.7719","8.7818","8.7232","-0.31%"
"Jul 20, 2017","8.7099","8.7374","8.7493","8.6885","-0.35%"
"Jul 21, 2017","8.7781","8.7183","8.7781","8.6857","0.78%"
"Jul 23, 2017","8.8360","8.8224","8.8360","8.8224","0.66%"
"Jul 24, 2017","8.8989","8.8356","8.9182","8.7737","0.71%"
"Jul 25, 2017","8.8678","8.8888","8.9106","8.8466","-0.35%"
"Jul 26, 2017","8.8002","8.8715","8.8908","8.7708","-0.76%"
"Jul 27, 2017","8.8235","8.7950","8.8504","8.7900","0.26%"
"Jul 28, 2017","8.8307","8.8266","8.8512","8.8062","0.08%"
"Jul 30, 2017","8.8362","8.8388","8.8479","8.8362","0.06%"
"Jul 31, 2017","8.8869","8.8375","8.9660","8.8373","0.57%"
"Aug 01, 2017","8.9875","8.8866","8.9875","8.8817","1.13%"
"Aug 02, 2017","9.0081","8.9875","9.0465","8.9657","0.23%"
"Aug 03, 2017","8.9826","9.0120","9.0496","8.9414","-0.28%"
"Aug 04, 2017","8.8995","8.9837","9.0155","8.8995","-0.93%"
"Aug 06, 2017","8.8768","8.8613","8.8768","8.8608","-0.25%"
"Aug 07, 2017","8.9195","8.8655","8.9775","8.8655","0.48%"
"Aug 08, 2017","8.9220","8.9322","8.9656","8.8537","0.03%"
"Aug 09, 2017","8.9992","8.9161","9.0182","8.9153","0.87%"
"Aug 10, 2017","9.0474","8.9914","9.0474","8.9588","0.54%"
"Aug 11, 2017","8.9758","9.0450","9.0489","8.9566","-0.79%"
"Aug 13, 2017","8.9824","8.9838","8.9890","8.9824","0.07%"
"Aug 14, 2017","8.9728","8.9871","8.9938","8.9288","-0.11%"
"Aug 15, 2017","8.9259","8.9758","8.9960","8.9259","-0.52%"
"Aug 16, 2017","8.8811","8.9303","8.9462","8.8242","-0.50%"
"Aug 17, 2017","8.8720","8.8762","8.9142","8.8326","-0.10%"
"Aug 18, 2017","8.8348","8.8691","8.9157","8.8331","-0.42%"
"Aug 20, 2017","8.8414","8.8427","8.8503","8.8414","0.07%"
"Aug 21, 2017","8.8730","8.8453","8.9091","8.8336","0.36%"
"Aug 22, 2017","8.8651","8.8716","8.9076","8.8467","-0.09%"
"Aug 23, 2017","8.8841","8.8688","8.8902","8.8464","0.22%"
"Aug 24, 2017","8.8806","8.8698","8.8997","8.8581","-0.04%"
"Aug 25, 2017","8.8121","8.8807","8.8982","8.7739","-0.77%"
"Aug 27, 2017","8.9049","8.8953","8.9049","8.8754","1.05%"
"Aug 28, 2017","8.8511","8.8990","8.8990","8.7979","-0.60%"
"Aug 29, 2017","8.9195","8.8436","8.9275","8.8223","0.77%"
"Aug 30, 2017","8.8810","8.9190","8.9487","8.8179","-0.43%"
"Aug 31, 2017","8.8033","8.8795","8.8888","8.7948","-0.88%"
"Sep 01, 2017","8.7698","8.8021","8.8549","8.7480","-0.38%"
"Sep 03, 2017","8.7865","8.7664","8.7865","8.7664","0.19%"
"Sep 04, 2017","8.8613","8.7849","8.8813","8.7654","0.85%"
"Sep 05, 2017","8.8030","8.8567","8.8742","8.7484","-0.66%"
"Sep 06, 2017","8.7952","8.7983","8.8222","8.7552","-0.09%"
"Sep 07, 2017","8.7709","8.7953","8.8103","8.7452","-0.28%"
"Sep 08, 2017","8.8456","8.7746","8.8862","8.7469","0.85%"
"Sep 10, 2017","8.7776","8.8519","8.8519","8.7776","-0.77%"
"Sep 11, 2017","8.7627","8.7820","8.8414","8.7433","-0.17%"
"Sep 12, 2017","8.8186","8.7598","8.8366","8.7378","0.64%"
"Sep 13, 2017","8.8604","8.8294","8.8836","8.8178","0.47%"
"Sep 14, 2017","8.7715","8.8578","8.8617","8.7532","-1.00%"
"Sep 15, 2017","8.8023","8.7736","8.8237","8.7652","0.35%"
"Sep 17, 2017","8.8088","8.7949","8.8088","8.7911","0.07%"
"Sep 18, 2017","8.8363","8.7972","8.8597","8.7592","0.31%"
"Sep 19, 2017","8.8233","8.8406","8.8681","8.7952","-0.15%"
"Sep 20, 2017","8.8381","8.8291","8.9213","8.7616","0.17%"
"Sep 21, 2017","8.7883","8.8374","8.8476","8.7596","-0.56%"
"Sep 22, 2017","8.7142","8.7851","8.8092","8.7142","-0.84%"
"Sep 24, 2017","8.6986","8.7160","8.7160","8.6810","-0.18%"
"Sep 25, 2017","8.6949","8.7013","8.7337","8.6458","-0.04%"
"Sep 26, 2017","8.7145","8.6959","8.7692","8.6612","0.23%"
"Sep 27, 2017","8.7618","8.7079","8.7931","8.7018","0.54%"
"Sep 28, 2017","8.6999","8.7632","8.7963","8.6820","-0.71%"
"Sep 29, 2017","8.6355","8.6891","8.7327","8.6355","-0.74%"
"Oct 01, 2017","8.6234","8.6420","8.6420","8.6234","-0.14%"
"Oct 02, 2017","8.7037","8.6341","8.7214","8.6255","0.93%"
"Oct 03, 2017","8.7025","8.7016","8.7426","8.6849","-0.01%"
"Oct 04, 2017","8.6685","8.7080","8.7229","8.6441","-0.39%"
"Oct 05, 2017","8.6621","8.6692","8.6779","8.6273","-0.07%"
"Oct 06, 2017","8.7410","8.6701","8.7675","8.6642","0.91%"
"Oct 08, 2017","8.7525","8.7446","8.7525","8.7408","0.13%"
"Oct 09, 2017","8.8072","8.7498","8.8288","8.7455","0.63%"
"Oct 10, 2017","8.8231","8.8064","8.8547","8.7682","0.18%"
"Oct 11, 2017","8.7708","8.8227","8.8293","8.7531","-0.59%"
"Oct 12, 2017","8.7619","8.7760","8.7849","8.7441","-0.10%"
"Oct 13, 2017","8.7027","8.7564","8.7753","8.6569","-0.68%"
"Oct 15, 2017","8.6757","8.6900","8.6900","8.6757","-0.31%"
"Oct 16, 2017","8.6937","8.6834","8.7111","8.6603","0.21%"
"Oct 17, 2017","8.6500","8.6989","8.7003","8.6500","-0.50%"
"Oct 18, 2017","8.6627","8.6512","8.6818","8.6401","0.15%"
"Oct 19, 2017","8.6580","8.6648","8.7092","8.6353","-0.05%"
"Oct 20, 2017","8.6877","8.6580","8.7071","8.6453","0.34%"
"Oct 22, 2017","8.6589","8.6852","8.6852","8.6589","-0.33%"
"Oct 23, 2017","8.6658","8.6591","8.6758","8.6465","0.08%"
"Oct 24, 2017","8.6786","8.6679","8.6963","8.6538","0.15%"
"Oct 25, 2017","8.7088","8.6850","8.7088","8.6570","0.35%"
"Oct 26, 2017","8.7033","8.7004","8.7213","8.6641","-0.06%"
"Oct 27, 2017","8.7410","8.7105","8.8269","8.6854","0.43%"
"Oct 29, 2017","8.7121","8.7310","8.7310","8.7121","-0.33%"
"Oct 30, 2017","8.7144","8.7189","8.7403","8.6779","0.03%"
"Oct 31, 2017","8.7928","8.7263","8.8324","8.7191","0.90%"
"Nov 01, 2017","8.8267","8.7895","8.8458","8.7795","0.39%"
"Nov 02, 2017","8.8089","8.8299","8.8511","8.7875","-0.20%"
"Nov 03, 2017","8.8946","8.8001","8.9309","8.7818","0.97%"
"Nov 05, 2017","8.8988","8.8989","8.8991","8.8988","0.05%"
"Nov 06, 2017","8.8956","8.8989","8.9132","8.8956","-0.04%"
"Nov 07, 2017","8.9321","8.9044","8.9505","8.8028","0.41%"
"Nov 08, 2017","8.9289","8.9386","8.9868","8.9145","-0.04%"
"Nov 09, 2017","8.9336","8.9407","8.9507","8.9052","0.05%"
"Nov 10, 2017","8.9020","8.9287","8.9406","8.8820","-0.35%"
"Nov 12, 2017","8.9148","8.9161","8.9202","8.9148","0.14%"
"Nov 13, 2017","8.9340","8.9171","8.9697","8.8917","0.21%"
"Nov 14, 2017","9.0796","8.9407","9.0796","8.9349","1.63%"
"Nov 15, 2017","9.0839","9.0756","9.1191","9.0567","0.05%"
"Nov 16, 2017","9.0037","9.0909","9.0935","8.9856","-0.88%"
"Nov 17, 2017","8.9197","9.0032","9.0093","8.9011","-0.93%"
"Nov 19, 2017","8.8582","8.9087","8.9148","8.8582","-0.69%"
"Nov 20, 2017","8.9418","8.8644","8.9795","8.8638","0.94%"
"Nov 21, 2017","8.9298","8.9452","8.9728","8.9116","-0.13%"
"Nov 22, 2017","8.8395","8.9269","8.9494","8.8395","-1.01%"
"Nov 23, 2017","8.8879","8.8482","8.8900","8.8469","0.55%"
"Nov 24, 2017","8.8414","8.8772","8.8887","8.8236","-0.52%"
"Nov 26, 2017","8.8413","8.8448","8.8448","8.8413","-0.00%"
"Nov 27, 2017","8.8773","8.8415","8.8773","8.7909","0.41%"
"Nov 28, 2017","8.8431","8.8665","8.8689","8.8237","-0.38%"
"Nov 29, 2017","8.8624","8.8319","8.8804","8.8272","0.22%"
"Nov 30, 2017","8.8414","8.8682","8.8835","8.8237","-0.24%"
"Dec 01, 2017","8.9080","8.8372","8.9363","8.8320","0.75%"
"Dec 03, 2017","8.8759","8.9058","8.9058","8.8759","-0.36%"
"Dec 04, 2017","8.8792","8.8758","8.9280","8.8613","0.04%"
"Dec 05, 2017","8.8773","8.8820","8.8939","8.8591","-0.02%"
"Dec 06, 2017","8.9562","8.8756","8.9562","8.8685","0.89%"
"Dec 07, 2017","8.9428","8.9517","8.9730","8.9248","-0.15%"
"Dec 08, 2017","8.9398","8.9413","8.9709","8.9211","-0.03%"
"Dec 10, 2017","8.9411","8.9400","8.9411","8.9353","0.01%"
"Dec 11, 2017","8.9145","8.9382","8.9776","8.8957","-0.30%"
"Dec 12, 2017","8.9603","8.9147","8.9603","8.8780","0.51%"
"Dec 13, 2017","8.8704","8.9552","8.9622","8.8506","-1.00%"
"Dec 14, 2017","8.8938","8.8562","8.9128","8.8538","0.26%"
"Dec 15, 2017","8.9029","8.8902","8.9310","8.8850","0.10%"
"Dec 17, 2017","8.8869","8.9107","8.9107","8.8869","-0.18%"
"Dec 18, 2017","8.8696","8.8882","8.9041","8.8519","-0.19%"
"Dec 19, 2017","8.8912","8.8677","8.9091","8.8559","0.24%"
"Dec 20, 2017","8.9315","8.8971","8.9315","8.8962","0.45%"
"Dec 21, 2017","8.8710","8.9206","8.9547","8.8710","-0.68%"
"Dec 22, 2017","8.8706","8.8747","8.9007","8.8523","-0.00%"
"Dec 24, 2017","8.8661","8.8777","8.8777","8.8661","-0.05%"
"Dec 25, 2017","8.8638","8.8713","8.8804","8.8131","-0.03%"
"Dec 26, 2017","8.8176","8.8638","8.8706","8.7986","-0.52%"
"Dec 27, 2017","8.8104","8.8049","8.8318","8.7536","-0.08%"
"Dec 28, 2017","8.8041","8.8080","8.8334","8.7863","-0.07%"
"Dec 29, 2017","8.8610","8.8046","8.8978","8.7975","0.65%"
"Dec 31, 2017","8.8542","8.8573","8.8573","8.8542","-0.08%"
"Jan 01, 2018","8.8668","8.8542","8.8668","8.8495","0.14%"
"Jan 02, 2018","8.8772","8.8540","8.8772","8.8521","0.12%"
"Jan 03, 2018","8.8028","8.8701","8.8753","8.7834","-0.84%"
"Jan 04, 2018","8.7634","8.8028","8.8150","8.7456","-0.45%"
"Jan 05, 2018","8.7777","8.7582","8.8027","8.7525","0.16%"
"Jan 07, 2018","8.7834","8.7833","8.7834","8.7831","0.07%"
"Jan 08, 2018","8.7640","8.7833","8.7903","8.7640","-0.22%"
"Jan 09, 2018","8.7254","8.7703","8.7731","8.7059","-0.44%"
"Jan 10, 2018","8.7730","8.7271","8.7730","8.7034","0.55%"
"Jan 11, 2018","8.6830","8.7613","8.7696","8.6830","-1.03%"
"Jan 12, 2018","8.7672","8.6931","8.7839","8.6821","0.97%"
"Jan 14, 2018","8.7718","8.7784","8.7833","8.7718","0.05%"
"Jan 15, 2018","8.7593","8.7721","8.8245","8.7415","-0.14%"
"Jan 16, 2018","8.7792","8.7527","8.7792","8.7436","0.23%"
"Jan 17, 2018","8.8122","8.7736","8.8487","8.7662","0.38%"
"Jan 18, 2018","8.8047","8.8207","8.8354","8.7849","-0.09%"
"Jan 19, 2018","8.8653","8.8006","8.8653","8.7982","0.69%"
"Jan 21, 2018","8.8564","8.8566","8.8567","8.8564","-0.10%"
"Jan 22, 2018","8.8342","8.8566","8.8624","8.8132","-0.25%"
"Jan 23, 2018","8.7969","8.8210","8.8369","8.7969","-0.42%"
"Jan 24, 2018","8.8156","8.8002","8.8515","8.7960","0.21%"
"Jan 25, 2018","8.8480","8.8189","8.8975","8.7899","0.37%"
"Jan 26, 2018","8.9078","8.8435","8.9078","8.8191","0.68%"
"Jan 28, 2018","8.8957","8.9072","8.9072","8.8957","-0.14%"
"Jan 29, 2018","8.8738","8.9067","8.9246","8.8738","-0.25%"
"Jan 30, 2018","8.9038","8.8867","8.9241","8.8269","0.34%"
"Jan 31, 2018","8.9429","8.9183","8.9616","8.9035","0.44%"
"Feb 01, 2018","8.8705","8.9373","8.9576","8.8705","-0.81%"
"Feb 02, 2018","8.9620","8.8767","8.9840","8.8718","1.03%"
"Feb 04, 2018","8.9640","8.9716","8.9749","8.9640","0.02%"
"Feb 05, 2018","9.0848","8.9640","9.1042","8.9599","1.35%"
"Feb 06, 2018","9.0475","9.0938","9.1489","9.0475","-0.41%"
"Feb 07, 2018","9.1945","9.0517","9.1945","9.0487","1.62%"
"Feb 08, 2018","9.2359","9.1904","9.2359","9.0800","0.45%"
"Feb 09, 2018","9.2718","9.2330","9.3337","9.2015","0.39%"
"Feb 11, 2018","9.2856","9.2840","9.2856","9.2789","0.15%"
"Feb 12, 2018","9.1329","9.2855","9.2985","9.1127","-1.64%"
"Feb 13, 2018","9.0845","9.1392","9.1467","9.0845","-0.53%"
"Feb 14, 2018","8.9264","9.0885","9.1060","8.9264","-1.74%"
"Feb 15, 2018","8.8787","8.9348","8.9686","8.8787","-0.53%"
"Feb 16, 2018","8.8779","8.8847","8.9046","8.8598","-0.01%"
"Feb 18, 2018","8.8934","8.8861","8.8934","8.8804","0.18%"
"Feb 19, 2018","8.8811","8.8929","8.9175","8.8692","-0.14%"
"Feb 20, 2018","8.9041","8.8946","8.9513","8.8857","0.26%"
"Feb 21, 2018","8.9348","8.9112","8.9508","8.8977","0.34%"
"Feb 22, 2018","8.8943","8.9396","8.9475","8.8943","-0.45%"
"Feb 23, 2018","8.9271","8.8979","8.9271","8.8945","0.37%"
"Feb 25, 2018","8.9182","8.9206","8.9206","8.9182","-0.10%"
"Feb 26, 2018","8.8166","8.9182","8.9537","8.8166","-1.14%"
"Feb 27, 2018","8.9000","8.8223","8.9179","8.8104","0.95%"
"Feb 28, 2018","8.8978","8.9073","8.9166","8.8624","-0.02%"
"Mar 01, 2018","8.9339","8.8959","8.9707","8.8795","0.41%"
"Mar 02, 2018","8.9487","8.9366","9.0412","8.9151","0.17%"
"Mar 04, 2018","8.9354","8.9483","8.9807","8.9354","-0.15%"
"Mar 05, 2018","8.8827","8.9445","9.0388","8.8827","-0.59%"
"Mar 06, 2018","8.9739","8.8852","8.9919","8.8797","1.03%"
"Mar 07, 2018","8.9909","8.9795","9.0271","8.9513","0.19%"
"Mar 08, 2018","8.9512","8.9795","8.9818","8.9512","-0.44%"
"Mar 09, 2018","8.9542","8.9560","9.0107","8.9357","0.03%"
"Mar 11, 2018","8.9534","8.9434","8.9534","8.9434","-0.01%"
"Mar 12, 2018","8.9838","8.9513","9.0022","8.9336","0.34%"
"Mar 13, 2018","9.0381","8.9867","9.0381","8.9584","0.60%"
"Mar 14, 2018","9.0486","9.0222","9.0685","8.9912","0.12%"
"Mar 15, 2018","9.1004","9.0451","9.1004","9.0074","0.57%"
"Mar 16, 2018","9.0741","9.0884","9.1314","9.0719","-0.29%"
"Mar 18, 2018","9.0691","9.0761","9.0798","9.0691","-0.06%"
"Mar 19, 2018","9.1409","9.0698","9.1622","9.0608","0.79%"
"Mar 20, 2018","9.0845","9.1316","9.1453","9.0659","-0.62%"
"Mar 21, 2018","8.9885","9.0800","9.0978","8.9885","-1.06%"
"Mar 22, 2018","9.0221","8.9975","9.0412","8.9810","0.37%"
"Mar 23, 2018","9.0767","9.0350","9.0767","9.0168","0.61%"
"Mar 25, 2018","9.0596","9.0683","9.0758","9.0596","-0.19%"
"Mar 26, 2018","9.1161","9.0596","9.1602","9.0324","0.62%"
"Mar 27, 2018","9.1580","9.1127","9.1580","9.0877","0.46%"
"Mar 28, 2018","9.1773","9.1539","9.1978","9.1443","0.21%"
"Mar 29, 2018","9.1102","9.1665","9.1977","9.0906","-0.73%"
"Mar 30, 2018","9.0822","9.1035","9.1571","9.0638","-0.31%"
"Apr 01, 2018","9.1013","9.0852","9.1013","9.0852","0.21%"
"Apr 02, 2018","9.1591","9.0946","9.1795","9.0741","0.64%"
"Apr 03, 2018","9.1569","9.1550","9.1734","9.1363","-0.02%"
"Apr 04, 2018","9.1180","9.1544","9.1896","9.0968","-0.43%"
"Apr 05, 2018","9.1574","9.1083","9.1621","9.1058","0.43%"
"Apr 06, 2018","9.2252","9.1538","9.2252","9.1458","0.74%"
"Apr 08, 2018","9.2140","9.2254","9.2289","9.2140","-0.12%"
"Apr 09, 2018","9.6190","9.2173","9.6190","9.2152","4.40%"
"Apr 10, 2018","10.0297","9.6160","10.1410","9.5807","4.27%"
"Apr 11, 2018","9.9877","10.0341","10.3337","9.9195","-0.42%"
"Apr 12, 2018","9.8432","9.9816","10.0089","9.7509","-1.45%"
"Apr 13, 2018","9.8697","9.8546","9.9155","9.7426","0.27%"
"Apr 15, 2018","9.8837","9.8771","9.8837","9.8771","0.14%"
"Apr 16, 2018","9.7415","9.8826","9.9376","9.6905","-1.44%"
"Apr 17, 2018","9.7967","9.7417","9.8656","9.6962","0.57%"
"Apr 18, 2018","9.6850","9.7954","9.8348","9.6850","-1.14%"
"Apr 19, 2018","9.6984","9.6957","9.7474","9.6656","0.14%"
"Apr 20, 2018","9.7443","9.6946","9.7862","9.6807","0.47%"
"Apr 22, 2018","9.7513","9.7513","9.7513","9.7513","0.07%"
"Apr 23, 2018","9.7952","9.7513","9.8572","9.7466","0.45%"
"Apr 24, 2018","9.7669","9.7841","9.7962","9.6696","-0.29%"
"Apr 25, 2018","9.8545","9.7698","9.8762","9.7562","0.90%"
"Apr 26, 2018","9.8982","9.8706","9.9537","9.8331","0.44%"
"Apr 27, 2018","9.8155","9.8985","9.9088","9.7706","-0.83%"
"Apr 29, 2018","9.8217","9.8301","9.8315","9.8217","0.06%"
"Apr 30, 2018","9.9394","9.8236","9.9630","9.8236","1.20%"
"May 01, 2018","9.9379","9.9382","9.9384","9.9379","-0.01%"
"May 02, 2018","10.0642","9.9381","10.0871","9.8923","1.27%"
"May 03, 2018","9.9171","10.0612","10.0654","9.8942","-1.46%"
"May 04, 2018","9.8226","9.9203","9.9783","9.7993","-0.95%"
"May 06, 2018","9.8300","9.8300","9.8300","9.8300","0.08%"
"May 07, 2018","9.8718","9.8300","9.8974","9.8239","0.43%"
"May 08, 2018","9.9232","9.8837","9.9897","9.8743","0.52%"
"May 09, 2018","9.9347","9.9217","9.9361","9.9038","0.12%"
"May 10, 2018","9.7193","9.9347","9.9347","9.7012","-2.17%"
"May 11, 2018","9.7755","9.7193","9.7932","9.7062","0.58%"
"May 13, 2018","9.7755","9.7755","9.7755","9.7755","0.00%"
"May 14, 2018","9.7561","9.7755","9.7791","9.7147","-0.20%"
"May 15, 2018","9.7726","9.7561","9.8369","9.7231","0.17%"
"May 16, 2018","9.6873","9.7726","9.8257","9.6742","-0.87%"
"May 17, 2018","9.7648","9.6873","9.7721","9.6873","0.80%"
"May 18, 2018","9.7617","9.7648","9.8239","9.6465","-0.03%"
"May 20, 2018","9.7551","9.7619","9.7636","9.7510","-0.07%"
"May 21, 2018","9.6523","9.7551","9.8053","9.6228","-1.05%"
"May 22, 2018","9.6169","9.6524","9.6659","9.5716","-0.37%"
"May 23, 2018","9.6013","9.6167","9.6732","9.5794","-0.16%"
"May 24, 2018","9.6612","9.6013","9.6689","9.5935","0.62%"
"May 25, 2018","9.7459","9.6606","9.7584","9.6318","0.88%"
"May 27, 2018","9.7771","9.7461","9.7794","9.7461","0.32%"
"May 28, 2018","9.7353","9.7771","9.7968","9.7181","-0.43%"
"May 29, 2018","9.7884","9.7353","9.8055","9.7083","0.55%"
"May 30, 2018","9.6709","9.7884","9.7884","9.6590","-1.20%"
"May 31, 2018","9.7348","9.6709","9.7559","9.6709","0.66%"
"Jun 01, 2018","9.6881","9.7348","9.7388","9.6540","-0.48%"
"Jun 03, 2018","9.6881","9.6881","9.6881","9.6881","0.00%"
"Jun 04, 2018","9.6849","9.6881","9.7033","9.6434","-0.03%"
"Jun 05, 2018","9.7007","9.6852","9.7473","9.6623","0.16%"
"Jun 06, 2018","9.6706","9.7012","9.7334","9.6691","-0.31%"
"Jun 07, 2018","9.7642","9.6720","9.8004","9.6571","0.97%"
"Jun 08, 2018","9.7271","9.7635","9.8132","9.7134","-0.38%"
"Jun 10, 2018","9.7576","9.7578","9.7665","9.7576","0.31%"
"Jun 11, 2018","9.8263","9.7583","9.8384","9.7030","0.70%"
"Jun 12, 2018","9.8126","9.8122","9.8278","9.8011","-0.14%"
"Jun 13, 2018","9.7690","9.8099","9.8699","9.7193","-0.44%"
"Jun 14, 2018","9.7742","9.7688","9.7871","9.6931","0.05%"
"Jun 15, 2018","9.8133","9.7798","9.8286","9.7297","0.40%"
"Jun 17, 2018","9.8210","9.8133","9.8211","9.8133","0.08%"
"Jun 18, 2018","9.8541","9.8127","9.9046","9.8062","0.34%"
"Jun 19, 2018","9.8472","9.8539","9.9169","9.8098","-0.07%"
"Jun 20, 2018","9.8398","9.8466","9.8769","9.7855","-0.08%"
"Jun 21, 2018","9.8109","9.8399","9.8414","9.7766","-0.29%"
"Jun 22, 2018","9.6638","9.8111","9.8173","9.6530","-1.50%"
"Jun 24, 2018","9.6654","9.6645","9.6748","9.6645","0.02%"
"Jun 25, 2018","9.5998","9.6657","9.6664","9.5784","-0.68%"
"Jun 26, 2018","9.5801","9.5998","9.6205","9.5614","-0.20%"
"Jun 27, 2018","9.5733","9.5801","9.5951","9.5234","-0.07%"
"Jun 28, 2018","9.4746","9.5732","9.5890","9.4704","-1.03%"
"Jun 29, 2018","9.4740","9.4751","9.5041","9.4533","-0.01%"
"Jul 01, 2018","9.4688","9.4740","9.4740","9.4594","-0.05%"
"Jul 02, 2018","9.5129","9.4724","9.5318","9.4303","0.47%"
"Jul 03, 2018","9.5042","9.5115","9.5394","9.4444","-0.09%"
"Jul 04, 2018","9.5341","9.5042","9.5743","9.5007","0.32%"
"Jul 05, 2018","9.5085","9.5340","9.5484","9.4845","-0.27%"
"Jul 06, 2018","9.4781","9.5083","9.5188","9.4685","-0.32%"
"Jul 08, 2018","9.4828","9.4782","9.4845","9.4758","0.05%"
"Jul 09, 2018","9.4469","9.4822","9.5145","9.4142","-0.38%"
"Jul 10, 2018","9.3084","9.4469","9.4684","9.2761","-1.47%"
"Jul 11, 2018","9.3294","9.3084","9.3437","9.2387","0.23%"
"Jul 12, 2018","9.3399","9.3294","9.3704","9.2896","0.11%"
"Jul 13, 2018","9.3511","9.3398","9.3685","9.2707","0.12%"
"Jul 15, 2018","9.3427","9.3503","9.3531","9.3419","-0.09%"
"Jul 16, 2018","9.3122","9.3433","9.3583","9.2892","-0.33%"
"Jul 17, 2018","9.3313","9.3122","9.3625","9.3070","0.21%"
"Jul 18, 2018","9.3719","9.3298","9.4087","9.2827","0.43%"
"Jul 19, 2018","9.4002","9.3722","9.4131","9.3295","0.30%"
"Jul 20, 2018","9.3803","9.4004","9.4070","9.3363","-0.21%"
"Jul 22, 2018","9.3961","9.3804","9.3995","9.3803","0.17%"
"Jul 23, 2018","9.2844","9.3960","9.4190","9.2726","-1.19%"
"Jul 24, 2018","9.3219","9.2844","9.3487","9.2132","0.40%"
"Jul 25, 2018","9.2794","9.3219","9.3407","9.2794","-0.46%"
"Jul 26, 2018","9.2677","9.2794","9.3178","9.2505","-0.13%"
"Jul 27, 2018","9.2162","9.2677","9.2677","9.1940","-0.56%"
"Jul 29, 2018","9.2162","9.2162","9.2162","9.2162","0.00%"
"Jul 30, 2018","9.1333","9.2162","9.2193","9.1213","-0.90%"
"Jul 31, 2018","9.1752","9.1333","9.1786","9.1153","0.46%"
"Aug 01, 2018","9.2381","9.1751","9.2490","9.1503","0.69%"
"Aug 02, 2018","9.2628","9.2387","9.2873","9.2340","0.27%"
"Aug 03, 2018","9.2721","9.2628","9.2725","9.2088","0.10%"
"Aug 05, 2018","9.2679","9.2730","9.2739","9.2668","-0.05%"
"Aug 06, 2018","9.2983","9.2679","9.3066","9.2533","0.33%"
"Aug 07, 2018","9.2911","9.2998","9.3210","9.2818","-0.08%"
"Aug 08, 2018","9.5885","9.2934","9.5913","9.2899","3.20%"
"Aug 09, 2018","9.7802","9.5887","9.7812","9.5847","2.00%"
"Aug 10, 2018","9.8870","9.7800","9.9138","9.7073","1.09%"
"Aug 12, 2018","9.8881","9.8881","9.8906","9.8881","0.01%"
"Aug 13, 2018","9.8416","9.8881","9.9587","9.8039","-0.47%"
"Aug 14, 2018","9.6340","9.8404","9.8589","9.6325","-2.11%"
"Aug 15, 2018","9.7046","9.6333","9.7687","9.6000","0.73%"
"Aug 16, 2018","9.7103","9.7046","9.7810","9.6699","0.06%"
"Aug 17, 2018","9.7483","9.7103","9.8235","9.6942","0.39%"
"Aug 19, 2018","9.7483","9.7483","9.7483","9.7483","0.00%"
"Aug 20, 2018","9.7857","9.7484","9.8216","9.7453","0.38%"
"Aug 21, 2018","9.8254","9.7857","9.8710","9.7706","0.41%"
"Aug 22, 2018","9.9404","9.8250","9.9990","9.8214","1.17%"
"Aug 23, 2018","9.9136","9.9414","10.0363","9.8123","-0.27%"
"Aug 24, 2018","9.8555","9.9131","9.9208","9.8348","-0.59%"
"Aug 26, 2018","9.8638","9.8554","9.8654","9.8554","0.08%"
"Aug 27, 2018","9.9090","9.8638","9.9244","9.8236","0.46%"
"Aug 28, 2018","9.9733","9.9092","9.9818","9.8750","0.65%"
"Aug 29, 2018","9.9625","9.9734","10.0242","9.9239","-0.11%"
"Aug 30, 2018","9.9696","9.9623","9.9907","9.9224","0.07%"
"Aug 31, 2018","9.8886","9.9696","9.9966","9.8423","-0.81%"
"Sep 02, 2018","9.8815","9.8873","9.8896","9.8760","-0.07%"
"Sep 03, 2018","9.9835","9.8810","9.9904","9.8714","1.03%"
"Sep 04, 2018","9.9534","9.9835","10.0064","9.9236","-0.30%"
"Sep 05, 2018","9.9924","9.9529","10.0245","9.9499","0.39%"
"Sep 06, 2018","10.1322","9.9929","10.1844","9.9764","1.40%"
"Sep 07, 2018","10.2125","10.1314","10.2179","10.0663","0.79%"
"Sep 09, 2018","10.2197","10.2126","10.2197","10.2095","0.07%"
"Sep 10, 2018","10.2910","10.2197","10.2970","10.1585","0.70%"
"Sep 11, 2018","10.0955","10.2915","10.2964","10.0950","-1.90%"
"Sep 12, 2018","10.0591","10.0955","10.1535","10.0127","-0.36%"
"Sep 13, 2018","9.9717","10.0590","10.0983","9.9438","-0.87%"
"Sep 14, 2018","9.9089","9.9716","9.9966","9.8471","-0.63%"
"Sep 16, 2018","9.9139","9.9090","9.9156","9.9077","0.05%"
"Sep 17, 2018","9.9269","9.9139","9.9510","9.8853","0.13%"
"Sep 18, 2018","9.8181","9.9269","9.9277","9.8045","-1.10%"
"Sep 19, 2018","9.7573","9.8181","9.8379","9.7327","-0.62%"
