<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SU26205RMFS3,D,09/04/19,00:00:00,100.1000000,100.1100000,100.0000000,100.0200000,26474
SU26205RMFS3,D,10/04/19,00:00:00,100.0730000,100.0980000,100.0300000,100.0460000,232139
SU26205RMFS3,D,11/04/19,00:00:00,100.1890000,100.1900000,100.0470000,100.0960000,12081
SU26205RMFS3,D,12/04/19,00:00:00,100.1500000,100.1510000,100.0510000,100.0870000,78454
SU26205RMFS3,D,15/04/19,00:00:00,100.0500000,100.1000000,100.0500000,100.0790000,238984
SU26205RMFS3,D,16/04/19,00:00:00,100.0790000,100.0970000,100.0160000,100.0440000,82023
SU26205RMFS3,D,17/04/19,00:00:00,99.9010000,100.0890000,99.8500000,100.0500000,1812537
SU26205RMFS3,D,18/04/19,00:00:00,100.0500000,100.0840000,100.0210000,100.0800000,16080
SU26205RMFS3,D,19/04/19,00:00:00,100.0550000,100.0900000,100.0200000,100.0870000,27943
SU26205RMFS3,D,22/04/19,00:00:00,99.9000000,100.0900000,99.9000000,100.0500000,14578
SU26205RMFS3,D,23/04/19,00:00:00,100.0780000,100.0790000,100.0210000,100.0490000,797219
SU26205RMFS3,D,24/04/19,00:00:00,100.1000000,100.1000000,100.0310000,100.0680000,347157
SU26205RMFS3,D,25/04/19,00:00:00,100.0700000,100.0790000,100.0370000,100.0560000,193059
SU26205RMFS3,D,26/04/19,00:00:00,100.0650000,100.1000000,100.0650000,100.0940000,211294
SU26205RMFS3,D,29/04/19,00:00:00,100.0750000,100.1760000,100.0750000,100.1490000,1543105
SU26205RMFS3,D,30/04/19,00:00:00,100.0800000,100.1600000,100.0800000,100.1500000,61302
SU26205RMFS3,D,02/05/19,00:00:00,100.1990000,100.1990000,100.0820000,100.1900000,2332
SU26205RMFS3,D,03/05/19,00:00:00,100.1900000,100.1900000,100.0950000,100.1800000,5557
SU26205RMFS3,D,06/05/19,00:00:00,100.3270000,100.3270000,100.0810000,100.1700000,54451
SU26205RMFS3,D,07/05/19,00:00:00,100.3000000,100.3000000,100.1510000,100.1700000,98282
SU26205RMFS3,D,08/05/19,00:00:00,100.1840000,100.1950000,100.1210000,100.1800000,189773
SU26205RMFS3,D,10/05/19,00:00:00,100.1990000,100.2000000,100.1300000,100.2000000,3573
SU26205RMFS3,D,13/05/19,00:00:00,100.1800000,100.2000000,100.1220000,100.1900000,1379753
SU26205RMFS3,D,14/05/19,00:00:00,100.2480000,100.2970000,100.1510000,100.2930000,474125
SU26205RMFS3,D,15/05/19,00:00:00,100.1210000,100.3110000,100.1210000,100.2400000,91917
SU26205RMFS3,D,16/05/19,00:00:00,100.3080000,100.5000000,100.2500000,100.4710000,3872652
