<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LKOH,D,04/08/16,00:00:00,2810.0000000,2839.5000000,2795.0000000,2839.5000000,611716
LKOH,D,05/08/16,00:00:00,2831.5000000,2848.0000000,2787.0000000,2815.0000000,424200
LKOH,D,08/08/16,00:00:00,2824.0000000,2842.5000000,2808.5000000,2842.5000000,346091
LKOH,D,09/08/16,00:00:00,2829.5000000,2842.5000000,2804.0000000,2806.0000000,484565
LKOH,D,10/08/16,00:00:00,2805.5000000,2813.0000000,2731.5000000,2738.0000000,856284
LKOH,D,11/08/16,00:00:00,2738.0000000,2785.0000000,2731.0000000,2785.0000000,592839
LKOH,D,12/08/16,00:00:00,2787.0000000,2877.0000000,2779.5000000,2870.0000000,820996
LKOH,D,15/08/16,00:00:00,2870.0000000,2949.0000000,2858.0000000,2922.5000000,805911
LKOH,D,16/08/16,00:00:00,2924.0000000,2979.0000000,2895.0000000,2932.5000000,794294
LKOH,D,17/08/16,00:00:00,2918.5000000,2937.5000000,2883.5000000,2932.0000000,590457
LKOH,D,18/08/16,00:00:00,2935.0000000,2964.5000000,2925.5000000,2956.5000000,367660
LKOH,D,19/08/16,00:00:00,2960.0000000,2969.0000000,2942.0000000,2948.0000000,285181
LKOH,D,22/08/16,00:00:00,2941.0000000,2985.0000000,2901.5000000,2985.0000000,513116
LKOH,D,23/08/16,00:00:00,2974.5000000,3024.0000000,2967.0000000,3014.0000000,647023
LKOH,D,24/08/16,00:00:00,3006.5000000,3035.0000000,2997.5000000,3035.0000000,401082
LKOH,D,25/08/16,00:00:00,3028.5000000,3049.5000000,3005.0000000,3049.0000000,577952
LKOH,D,26/08/16,00:00:00,3035.0000000,3044.0000000,2994.5000000,3025.0000000,655305
LKOH,D,29/08/16,00:00:00,3000.5000000,3003.0000000,2964.0000000,2990.5000000,452852
LKOH,D,30/08/16,00:00:00,2988.5000000,3014.5000000,2980.0000000,2989.5000000,322885
LKOH,D,31/08/16,00:00:00,2983.5000000,2991.0000000,2913.0000000,2913.0000000,718992
LKOH,D,01/09/16,00:00:00,2939.0000000,2964.0000000,2923.0000000,2938.0000000,465970
LKOH,D,02/09/16,00:00:00,2947.5000000,3008.5000000,2940.0000000,3003.0000000,581447
LKOH,D,05/09/16,00:00:00,3008.0000000,3064.0000000,2996.0000000,3053.0000000,685887
LKOH,D,06/09/16,00:00:00,3061.0000000,3090.0000000,3037.0000000,3085.0000000,606963
LKOH,D,07/09/16,00:00:00,3087.5000000,3102.0000000,3068.5000000,3084.0000000,520800
LKOH,D,08/09/16,00:00:00,3099.0000000,3108.5000000,3073.0000000,3108.0000000,676260
LKOH,D,09/09/16,00:00:00,3092.0000000,3100.5000000,3060.5000000,3060.5000000,377779
LKOH,D,12/09/16,00:00:00,3031.5000000,3060.0000000,3012.5000000,3045.5000000,722946
LKOH,D,13/09/16,00:00:00,3049.5000000,3064.5000000,3018.0000000,3037.5000000,434555
LKOH,D,14/09/16,00:00:00,3030.5000000,3070.5000000,3011.0000000,3054.0000000,546106
LKOH,D,15/09/16,00:00:00,3054.0000000,3068.0000000,3023.5000000,3057.0000000,628074
LKOH,D,16/09/16,00:00:00,3053.5000000,3055.5000000,2900.0000000,3028.0000000,1255635
LKOH,D,19/09/16,00:00:00,3030.0000000,3036.0000000,3000.0000000,3018.0000000,601199
LKOH,D,20/09/16,00:00:00,3008.0000000,3055.0000000,2990.5000000,3055.0000000,476140
LKOH,D,21/09/16,00:00:00,3057.0000000,3069.5000000,3033.0000000,3048.5000000,421763
