<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GMKN,D,24/03/16,00:00:00,9200.0000000,9268.0000000,8943.0000000,9020.0000000,297268
GMKN,D,25/03/16,00:00:00,9046.0000000,9076.0000000,9001.0000000,9046.0000000,57419
GMKN,D,28/03/16,00:00:00,9093.0000000,9119.0000000,8923.0000000,8995.0000000,131546
GMKN,D,29/03/16,00:00:00,8996.0000000,9030.0000000,8787.0000000,8935.0000000,269823
GMKN,D,30/03/16,00:00:00,8961.0000000,9080.0000000,8905.0000000,8950.0000000,208838
GMKN,D,31/03/16,00:00:00,8960.0000000,9010.0000000,8660.0000000,8700.0000000,475460
GMKN,D,01/04/16,00:00:00,8640.0000000,8650.0000000,8396.0000000,8460.0000000,462544
GMKN,D,04/04/16,00:00:00,8453.0000000,8541.0000000,8330.0000000,8459.0000000,402406
GMKN,D,05/04/16,00:00:00,8472.0000000,8719.0000000,8451.0000000,8700.0000000,434876
GMKN,D,06/04/16,00:00:00,8740.0000000,8843.0000000,8718.0000000,8799.0000000,356405
GMKN,D,07/04/16,00:00:00,8821.0000000,8849.0000000,8605.0000000,8688.0000000,282494
GMKN,D,08/04/16,00:00:00,8687.0000000,8700.0000000,8550.0000000,8629.0000000,219029
GMKN,D,11/04/16,00:00:00,8616.0000000,8788.0000000,8582.0000000,8783.0000000,256178
GMKN,D,12/04/16,00:00:00,8790.0000000,8840.0000000,8652.0000000,8730.0000000,284697
GMKN,D,13/04/16,00:00:00,8752.0000000,9183.0000000,8751.0000000,9121.0000000,664594
GMKN,D,14/04/16,00:00:00,9121.0000000,9240.0000000,9107.0000000,9150.0000000,418580
GMKN,D,15/04/16,00:00:00,9134.0000000,9190.0000000,9000.0000000,9120.0000000,207280
GMKN,D,18/04/16,00:00:00,8999.0000000,9270.0000000,8991.0000000,9270.0000000,295719
GMKN,D,19/04/16,00:00:00,9260.0000000,9330.0000000,9151.0000000,9241.0000000,266293
GMKN,D,20/04/16,00:00:00,9195.0000000,9364.0000000,9156.0000000,9259.0000000,335659
GMKN,D,21/04/16,00:00:00,9308.0000000,9378.0000000,9210.0000000,9368.0000000,355159
GMKN,D,22/04/16,00:00:00,9355.0000000,9750.0000000,9336.0000000,9750.0000000,640514
GMKN,D,25/04/16,00:00:00,9741.0000000,9776.0000000,9583.0000000,9631.0000000,253410
GMKN,D,26/04/16,00:00:00,9618.0000000,9750.0000000,9590.0000000,9750.0000000,201906
GMKN,D,27/04/16,00:00:00,9740.0000000,9841.0000000,9605.0000000,9700.0000000,192824
GMKN,D,28/04/16,00:00:00,9649.0000000,9709.0000000,9411.0000000,9709.0000000,338822
GMKN,D,29/04/16,00:00:00,9693.0000000,9693.0000000,9326.0000000,9409.0000000,247338
GMKN,D,04/05/16,00:00:00,9351.0000000,9479.0000000,9010.0000000,9100.0000000,302121
GMKN,D,05/05/16,00:00:00,9075.0000000,9075.0000000,8809.0000000,8809.0000000,315631
GMKN,D,06/05/16,00:00:00,8800.0000000,8900.0000000,8720.0000000,8760.0000000,247542
GMKN,D,10/05/16,00:00:00,8741.0000000,8868.0000000,8634.0000000,8815.0000000,206905
GMKN,D,11/05/16,00:00:00,8825.0000000,8991.0000000,8825.0000000,8850.0000000,196234
GMKN,D,12/05/16,00:00:00,8887.0000000,9070.0000000,8865.0000000,8911.0000000,240358
GMKN,D,13/05/16,00:00:00,8900.0000000,8986.0000000,8811.0000000,8986.0000000,196960
GMKN,D,16/05/16,00:00:00,9004.0000000,9114.0000000,8929.0000000,8930.0000000,150655
GMKN,D,17/05/16,00:00:00,8960.0000000,8994.0000000,8828.0000000,8930.0000000,117232
GMKN,D,18/05/16,00:00:00,8929.0000000,9165.0000000,8880.0000000,9095.0000000,203998
GMKN,D,19/05/16,00:00:00,9067.0000000,9245.0000000,9052.0000000,9190.0000000,263639
GMKN,D,20/05/16,00:00:00,9219.0000000,9304.0000000,9084.0000000,9120.0000000,176534
GMKN,D,23/05/16,00:00:00,9120.0000000,9133.0000000,8980.0000000,9031.0000000,118574
GMKN,D,24/05/16,00:00:00,9018.0000000,9145.0000000,8982.0000000,9085.0000000,88492
GMKN,D,25/05/16,00:00:00,9117.0000000,9194.0000000,9065.0000000,9079.0000000,139112
GMKN,D,26/05/16,00:00:00,9100.0000000,9230.0000000,9054.0000000,9152.0000000,164566
GMKN,D,27/05/16,00:00:00,9170.0000000,9229.0000000,9123.0000000,9140.0000000,93203
GMKN,D,30/05/16,00:00:00,9190.0000000,9200.0000000,9133.0000000,9200.0000000,37413
GMKN,D,31/05/16,00:00:00,9200.0000000,9284.0000000,8990.0000000,8990.0000000,209278
GMKN,D,01/06/16,00:00:00,9009.0000000,9106.0000000,8889.0000000,9029.0000000,148007
GMKN,D,02/06/16,00:00:00,9028.0000000,9073.0000000,8899.0000000,8925.0000000,85744
GMKN,D,03/06/16,00:00:00,8978.0000000,9100.0000000,8829.0000000,8859.0000000,148307
GMKN,D,06/06/16,00:00:00,8860.0000000,9067.0000000,8859.0000000,8968.0000000,130311
GMKN,D,07/06/16,00:00:00,8981.0000000,9048.0000000,8920.0000000,8974.0000000,138816
GMKN,D,08/06/16,00:00:00,8983.0000000,8989.0000000,8755.0000000,8873.0000000,173169
GMKN,D,09/06/16,00:00:00,8872.0000000,8897.0000000,8620.0000000,8699.0000000,203117
GMKN,D,10/06/16,00:00:00,8687.0000000,8846.0000000,8675.0000000,8696.0000000,117074
GMKN,D,14/06/16,00:00:00,8701.0000000,8749.0000000,8611.0000000,8670.0000000,165898
GMKN,D,15/06/16,00:00:00,8670.0000000,8673.0000000,8502.0000000,8553.0000000,227445
GMKN,D,16/06/16,00:00:00,8550.0000000,8550.0000000,8355.0000000,8498.0000000,229861
